title,content,img,pdtime,author,type,article1
特斯拉正式吞下 Maxwell，Musk 要凭干电极技术再次书写传奇？,"<div class=""article-content""><img src=""http://p1.pstatp.com/large/pgc-image/RKi4D5C1ba7Orj"" img_width=""679"" img_height=""120"" alt=""特斯拉正式吞下 Maxwell，Musk 要凭干电极技术再次书写传奇？"" inline=""0""><img src=""http://p3.pstatp.com/large/pgc-image/RQj6qJ9Ci70f5N"" img_width=""740"" img_height=""330"" alt=""特斯拉正式吞下 Maxwell，Musk 要凭干电极技术再次书写传奇？"" inline=""0""><p>电池技术将迎来新突破？</p><p>文 | 大壮旅</p><p><strong>新智驾按：本文翻译自 Electrek</strong></p><p>办了几个月手续后，特斯拉于5月17日宣布正式“迎娶”Maxwell（麦克斯韦）。两大以电学家命名的公司终于走在了一起。Elon Musk 也名正言顺地拿走了 Maxwell 的电池技术。</p><p>今年早些时候，特斯拉宣布以超过 2 亿美元的价格收购超级电容与电池公司 Maxwell。后续消息显示，两家公司早在多年前就已经开始探讨合作的可能性。但特斯拉直到去年 12 月才开始认真考虑收购事项。</p><p>据悉，虽然在特斯拉正式提出收购邀约的前几个月，双方就开始协商 Maxwell 的“卖身”价格。但一些投资者仍过不去心里的坎，甚至扬言要通过起诉阻止 Musk “染指” Maxwell。</p><p>本周早些时候，特斯拉发出最终收购邀约，而如今则正式吞下了 Maxwell。在5月17日的新闻发布会上，特斯拉宣布已成功完成 Maxwell 公司已发行普通股的交换工作。<strong>为</strong><strong>拿下 Maxwell，特斯拉共让出了价值 2.35 亿美元的股票。</strong></p><p></p><h2><strong>特斯拉收购 Maxwell，意欲何为？</strong></h2><p>特斯拉收购 Maxwell 目的很明确，Musk 需要的是这家公司的知识产权。</p><p>一直以来，Maxwell 都是业界知名的超级电容器制造商，而近期用于电池的干电极技术则成为它们的新招牌。Maxwell 的报告也显示，新的干电极技术能大幅提升锂电池电芯的性能。</p><p>在完成对 Maxwell 的收购后，这意味着特斯拉不但拥有超级电容器业务，还拿到了通往未来大门的“钥匙”——干电极技术。</p><p><strong>据 Maxwell 介绍，其干电极技术能将电芯的能量密度提升至 300 Wh/kg 以上，未来有可能进一步增加至 500 Wh/kg。相比特斯拉现有电芯，500 Wh/kg 的成绩直接将能量密度翻番。</strong></p><p>除此之外，Maxwell 还展示了超低损耗率：经过 1500 次充放循环的电芯依旧可保留接近 90% 的容量。而且这是在更高的放电速率下实现的结果，远超于未搭载干电极技术的电芯。</p><p><strong>更有趣的是，Maxwell 表示干电极技术更容易整合进现有锂电池的生产中，且对成本影响较小。也许这项技术很快就会在特斯拉的发布会上亮相。</strong></p><p>最近，Musk 也对外宣称，特斯拉将于今年年末或明年年初专门举办发布会介绍自己最新的电池技术。这一切会是“巧合”吗？</p><p></p><h2>电动汽车成刺激战场</h2><p>有意思的是，在特斯拉正式收购 Maxwell 前夜，电动车市场闯进了一头“巨兽”。被排放门阴影笼罩了 4 年的大众，终于成为对电动车最为狂热的厂商。<strong>据悉，到 2028 年大众要推出 70 款电动车型。为实现这一目标，大众会对 16 座工厂进行改造，以顺利完成生产任务。</strong></p><p>此外，大众还将推动供应商扩大电池生产，现已向供应商发出 1500 万辆电动车的超级大单。要知道，常年占据全球汽车市场销量前三的大众年产量也不过 1000 万台。不过，大众电动车的探索并非一帆风顺。近期有消息显示，由于电池缺货，奥迪将减产 1 万台 E-tron SUV。</p><p><strong>为缓解电池供应压力，本周一大众宣布将投资 10 亿欧元，用于在德国总部附近自建电池生产线。与其它采购电池组或购买电芯进行组装的厂商不同，大众此举要深入参与电池生产，以扼住命运的咽喉。</strong></p><p>当然，大众并不是特斯拉在电动车市场上唯一的对手。通用、福特、宝马、奔驰、沃尔沃等巨头在内的多家厂商，均计划在未来几年内推出新的电动车型。中国的新造车实力也后劲十足。</p><p>而对于“造电池”的疯狂程度，特斯拉也不遑多让。<strong>去年，特斯拉的超级工厂已将电池产量提到了新高度。如果 Musk 能够维持高效生产，内华达超级工厂生产的电池每年能装备 20 万台 100kWh 的顶级特斯拉电动车。同时，上海的超级工厂也在整装待发。</strong></p><p><strong>欢迎在今日头条、天天快报、UC 头条、一点资讯、新浪微博、搜狐号、网易号关注@</strong><strong>新智驾。</strong></p><p><strong>推荐阅读：</strong></p><img src=""http://p9.pstatp.com/large/pgc-image/RQj6qJU70fw4IZ"" img_width=""520"" img_height=""231"" alt=""特斯拉正式吞下 Maxwell，Musk 要凭干电极技术再次书写传奇？"" inline=""0""></div>","http://p1.pstatp.com/large/pgc-image/RKi4D5C1ba7Orj,http://p3.pstatp.com/large/pgc-image/RQj6qJ9Ci70f5N,http://p9.pstatp.com/large/pgc-image/RQj6qJU70fw4IZ",2019-3-16,1,2,"<div class=""article-box""><h1 class=""article-title"">特斯拉正式吞下 Maxwell，Musk 要凭干电极技术再次书写传奇？</h1> <div class=""article-sub""><!----> <span>新智驾</span> <span>2019-05-17 19:26:21</span></div> <div class=""article-content""><img src=""http://p1.pstatp.com/large/pgc-image/RKi4D5C1ba7Orj"" img_width=""679"" img_height=""120"" alt=""特斯拉正式吞下 Maxwell，Musk 要凭干电极技术再次书写传奇？"" inline=""0""><img src=""http://p3.pstatp.com/large/pgc-image/RQj6qJ9Ci70f5N"" img_width=""740"" img_height=""330"" alt=""特斯拉正式吞下 Maxwell，Musk 要凭干电极技术再次书写传奇？"" inline=""0""><p>电池技术将迎来新突破？</p><p>文 | 大壮旅</p><p><strong>新智驾按：本文翻译自 Electrek</strong></p><p>办了几个月手续后，特斯拉于5月17日宣布正式“迎娶”Maxwell（麦克斯韦）。两大以电学家命名的公司终于走在了一起。Elon Musk 也名正言顺地拿走了 Maxwell 的电池技术。</p><p>今年早些时候，特斯拉宣布以超过 2 亿美元的价格收购超级电容与电池公司 Maxwell。后续消息显示，两家公司早在多年前就已经开始探讨合作的可能性。但特斯拉直到去年 12 月才开始认真考虑收购事项。</p><p>据悉，虽然在特斯拉正式提出收购邀约的前几个月，双方就开始协商 Maxwell 的“卖身”价格。但一些投资者仍过不去心里的坎，甚至扬言要通过起诉阻止 Musk “染指” Maxwell。</p><p>本周早些时候，特斯拉发出最终收购邀约，而如今则正式吞下了 Maxwell。在5月17日的新闻发布会上，特斯拉宣布已成功完成 Maxwell 公司已发行普通股的交换工作。<strong>为</strong><strong>拿下 Maxwell，特斯拉共让出了价值 2.35 亿美元的股票。</strong></p><p></p><h2><strong>特斯拉收购 Maxwell，意欲何为？</strong></h2><p>特斯拉收购 Maxwell 目的很明确，Musk 需要的是这家公司的知识产权。</p><p>一直以来，Maxwell 都是业界知名的超级电容器制造商，而近期用于电池的干电极技术则成为它们的新招牌。Maxwell 的报告也显示，新的干电极技术能大幅提升锂电池电芯的性能。</p><p>在完成对 Maxwell 的收购后，这意味着特斯拉不但拥有超级电容器业务，还拿到了通往未来大门的“钥匙”——干电极技术。</p><p><strong>据 Maxwell 介绍，其干电极技术能将电芯的能量密度提升至 300 Wh/kg 以上，未来有可能进一步增加至 500 Wh/kg。相比特斯拉现有电芯，500 Wh/kg 的成绩直接将能量密度翻番。</strong></p><p>除此之外，Maxwell 还展示了超低损耗率：经过 1500 次充放循环的电芯依旧可保留接近 90% 的容量。而且这是在更高的放电速率下实现的结果，远超于未搭载干电极技术的电芯。</p><p><strong>更有趣的是，Maxwell 表示干电极技术更容易整合进现有锂电池的生产中，且对成本影响较小。也许这项技术很快就会在特斯拉的发布会上亮相。</strong></p><p>最近，Musk 也对外宣称，特斯拉将于今年年末或明年年初专门举办发布会介绍自己最新的电池技术。这一切会是“巧合”吗？</p><p></p><h2>电动汽车成刺激战场</h2><p>有意思的是，在特斯拉正式收购 Maxwell 前夜，电动车市场闯进了一头“巨兽”。被排放门阴影笼罩了 4 年的大众，终于成为对电动车最为狂热的厂商。<strong>据悉，到 2028 年大众要推出 70 款电动车型。为实现这一目标，大众会对 16 座工厂进行改造，以顺利完成生产任务。</strong></p><p>此外，大众还将推动供应商扩大电池生产，现已向供应商发出 1500 万辆电动车的超级大单。要知道，常年占据全球汽车市场销量前三的大众年产量也不过 1000 万台。不过，大众电动车的探索并非一帆风顺。近期有消息显示，由于电池缺货，奥迪将减产 1 万台 E-tron SUV。</p><p><strong>为缓解电池供应压力，本周一大众宣布将投资 10 亿欧元，用于在德国总部附近自建电池生产线。与其它采购电池组或购买电芯进行组装的厂商不同，大众此举要深入参与电池生产，以扼住命运的咽喉。</strong></p><p>当然，大众并不是特斯拉在电动车市场上唯一的对手。通用、福特、宝马、奔驰、沃尔沃等巨头在内的多家厂商，均计划在未来几年内推出新的电动车型。中国的新造车实力也后劲十足。</p><p>而对于“造电池”的疯狂程度，特斯拉也不遑多让。<strong>去年，特斯拉的超级工厂已将电池产量提到了新高度。如果 Musk 能够维持高效生产，内华达超级工厂生产的电池每年能装备 20 万台 100kWh 的顶级特斯拉电动车。同时，上海的超级工厂也在整装待发。</strong></p><p><strong>欢迎在今日头条、天天快报、UC 头条、一点资讯、新浪微博、搜狐号、网易号关注@</strong><strong>新智驾。</strong></p><p><strong>推荐阅读：</strong></p><img src=""http://p9.pstatp.com/large/pgc-image/RQj6qJU70fw4IZ"" img_width=""520"" img_height=""231"" alt=""特斯拉正式吞下 Maxwell，Musk 要凭干电极技术再次书写传奇？"" inline=""0""></div> <!----> <div class=""bui-box article-tag""><div class=""bui-left""><i class=""bui-icon icon-tag"" style=""font-size: 21px; color: rgb(202, 202, 202);""></i> <ul class=""tag-list""><li class=""tag-item""><a href=""/search/?keyword=%E7%89%B9%E6%96%AF%E6%8B%89%E6%B1%BD%E8%BD%A6"" target=""_blank"" class=""label-link"">特斯拉汽车</a></li><li class=""tag-item""><a href=""/search/?keyword=%E4%BC%8A%E9%9A%86%C2%B7%E9%A9%AC%E6%96%AF%E5%85%8B"" target=""_blank"" class=""label-link"">伊隆·马斯克</a></li><li class=""tag-item""><a href=""/search/?keyword=%E6%8A%80%E6%9C%AF"" target=""_blank"" class=""label-link"">技术</a></li><li class=""tag-item""><a href=""/search/?keyword=%E7%94%B5%E5%8A%A8%E6%B1%BD%E8%BD%A6"" target=""_blank"" class=""label-link"">电动汽车</a></li><li class=""tag-item""><a href=""/search/?keyword=%E5%A4%A7%E4%BC%97%E6%B1%BD%E8%BD%A6"" target=""_blank"" class=""label-link"">大众汽车</a></li><li class=""tag-item""><a href=""/search/?keyword=%E6%8A%95%E8%B5%84"" target=""_blank"" class=""label-link"">投资</a></li><li class=""tag-item""><a href=""/search/?keyword=%E7%A6%8F%E7%89%B9%E6%B1%BD%E8%BD%A6"" target=""_blank"" class=""label-link"">福特汽车</a></li><li class=""tag-item""><a href=""/search/?keyword=BMW"" target=""_blank"" class=""label-link"">BMW</a></li><li class=""tag-item""><a href=""/search/?keyword=%E8%BF%90%E5%8A%A8%E5%9E%8B%E5%A4%9A%E7%94%A8%E9%80%94%E8%BD%A6"" target=""_blank"" class=""label-link"">运动型多用途车</a></li></ul></div> <div class=""bui-right""><div class=""repin""><i class=""bui-icon icon-favorite_line"" style=""font-size: 18px; color: rgb(202, 202, 202);""></i><span>收藏</span></div> <div class=""report""><div class=""areport""><i class=""bui-icon icon-report"" style=""font-size: 14px; color: rgb(202, 202, 202);""></i><span>举报</span></div> <div class=""tt-dialog__wrapper"" style=""display: none;""><div class=""tt-dialog tt-dialog--tiny"" style=""top: 15%;""><div class=""tt-dialog__header""><span class=""tt-dialog__title"">举报文章问题</span> <div class=""tt-dialog__headerbtn""><i class=""tt-dialog__close bui-icon icon-close_big""></i></div></div> <!----> <div class=""tt-dialog__footer""><span class=""dialog-footer""><button type=""button"" class=""tt-button tt-button--default""><!----> <!----> <span>取消</span></button> <button type=""button"" class=""tt-button tt-button--primary""><!----> <!----> <span>确认</span></button></span></div></div></div></div></div></div></div>"
农业的跨越式发展，就是从传统农业走向智慧农业,"<div class=""article-content""><div><p>“农业前进一小步，国家发展一大步”。现在我国农业正在经历新一轮的跨越式发展，即从传统农业跨向了智慧农业。《有农有艺》全球农业研究室发现在这一过程中，能给我们所带来的优势是不可估量的。</p><p>首先我们先看看什么是传统农业。传统农业就是在自然经济条件下，采用人力、畜力、手工工具、铁器等为主的手工劳动方式，靠世代积累下来的传统经验发展，以自给自足的自然经济居主导地位的农业。是采用历史上沿袭下来的耕作方法和农业技术的农业。传统农业具有低能耗、低污染等特征，在当今时代依然发挥重要作用。</p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/75906af5ef89459ea2300d5e8d8a7d67"" img_width=""640"" img_height=""426"" alt=""农业的跨越式发展，就是从传统农业走向智慧农业"" inline=""0""><p class=""pgc-img-caption""></p></div><p>但是现在传统农业正在遭遇着互联网的冲击，传感器、物联网、云计算、大数据不但颠覆了日出而作日落而息的手工劳作方式，也打破了粗放式的传统生产模式，转而迈向集约化、精准化、智能化、数据化，农业生产因此获得了“类工业”的产业属性。打破了传统农业以往多年来的农业技术，但是这个演变的过程是前进、优化的过程。</p><p>所谓“智慧农业”就是充分应用现代信息技术成果，集成应用计算机与网络技术、物联网技术、音视频技术、3S技术、无线通信技术及专家智慧与知识，实现农业可视化远程诊断、远程控制、灾变预警等智能管理。</p><div class=""pgc-img""><img src=""http://p9.pstatp.com/large/pgc-image/6b12f0d6e9d94037924c37baf3229fa8"" img_width=""640"" img_height=""368"" alt=""农业的跨越式发展，就是从传统农业走向智慧农业"" inline=""0""><p class=""pgc-img-caption""></p></div><p>数字农业基本理念与工业4.0并无二致。通过大数据和云技术的应用，一块田地的天气、土壤、降水、温度、地理位置等数据上传到云端，云平台上进行处理，然后将处理好的数据发送到智能化的大型农业机械上，指挥它进行精细作业。</p><p>物联网技术是将各种感知技术、现代网络技术和人工智能与自动化技术聚合与集成应用。物联网在农业当中的使用，已经逐步占据了不可替代的位置，尤其是在机械化、规模化、数据化的今天，物联网让整个农业产业链连在了一起，打通了农业行业内各个不通的壁垒，比如信息的壁垒、技术的壁垒等。</p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/587a66612b62494289a808567b4d0f12"" img_width=""640"" img_height=""426"" alt=""农业的跨越式发展，就是从传统农业走向智慧农业"" inline=""0""><p class=""pgc-img-caption""></p></div><p>所以，如果说“智慧农业”的出现仅仅是进步的种子，那现在我们正在进行的就是跨越，跨越这两端之间的距离，让农业走上高速发展的道路。</p></div></div>","http://p1.pstatp.com/large/pgc-image/75906af5ef89459ea2300d5e8d8a7d67,http://p9.pstatp.com/large/pgc-image/6b12f0d6e9d94037924c37baf3229fa8,http://p1.pstatp.com/large/pgc-image/587a66612b62494289a808567b4d0f12",2019-3-16,1,2,"<div class=""article-box""><h1 class=""article-title"">农业的跨越式发展，就是从传统农业走向智慧农业</h1> <div class=""article-sub""><span class=""original"">原创</span> <span>有农有艺</span> <span>2019-05-13 10:07:26</span></div> <div class=""article-content""><div><p>“农业前进一小步，国家发展一大步”。现在我国农业正在经历新一轮的跨越式发展，即从传统农业跨向了智慧农业。《有农有艺》全球农业研究室发现在这一过程中，能给我们所带来的优势是不可估量的。</p><p>首先我们先看看什么是传统农业。传统农业就是在自然经济条件下，采用人力、畜力、手工工具、铁器等为主的手工劳动方式，靠世代积累下来的传统经验发展，以自给自足的自然经济居主导地位的农业。是采用历史上沿袭下来的耕作方法和农业技术的农业。传统农业具有低能耗、低污染等特征，在当今时代依然发挥重要作用。</p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/75906af5ef89459ea2300d5e8d8a7d67"" img_width=""640"" img_height=""426"" alt=""农业的跨越式发展，就是从传统农业走向智慧农业"" inline=""0""><p class=""pgc-img-caption""></p></div><p>但是现在传统农业正在遭遇着互联网的冲击，传感器、物联网、云计算、大数据不但颠覆了日出而作日落而息的手工劳作方式，也打破了粗放式的传统生产模式，转而迈向集约化、精准化、智能化、数据化，农业生产因此获得了“类工业”的产业属性。打破了传统农业以往多年来的农业技术，但是这个演变的过程是前进、优化的过程。</p><p>所谓“智慧农业”就是充分应用现代信息技术成果，集成应用计算机与网络技术、物联网技术、音视频技术、3S技术、无线通信技术及专家智慧与知识，实现农业可视化远程诊断、远程控制、灾变预警等智能管理。</p><div class=""pgc-img""><img src=""http://p9.pstatp.com/large/pgc-image/6b12f0d6e9d94037924c37baf3229fa8"" img_width=""640"" img_height=""368"" alt=""农业的跨越式发展，就是从传统农业走向智慧农业"" inline=""0""><p class=""pgc-img-caption""></p></div><p>数字农业基本理念与工业4.0并无二致。通过大数据和云技术的应用，一块田地的天气、土壤、降水、温度、地理位置等数据上传到云端，云平台上进行处理，然后将处理好的数据发送到智能化的大型农业机械上，指挥它进行精细作业。</p><p>物联网技术是将各种感知技术、现代网络技术和人工智能与自动化技术聚合与集成应用。物联网在农业当中的使用，已经逐步占据了不可替代的位置，尤其是在机械化、规模化、数据化的今天，物联网让整个农业产业链连在了一起，打通了农业行业内各个不通的壁垒，比如信息的壁垒、技术的壁垒等。</p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/587a66612b62494289a808567b4d0f12"" img_width=""640"" img_height=""426"" alt=""农业的跨越式发展，就是从传统农业走向智慧农业"" inline=""0""><p class=""pgc-img-caption""></p></div><p>所以，如果说“智慧农业”的出现仅仅是进步的种子，那现在我们正在进行的就是跨越，跨越这两端之间的距离，让农业走上高速发展的道路。</p></div></div> <!----> <div class=""bui-box article-tag""><div class=""bui-left""><i class=""bui-icon icon-tag"" style=""font-size: 21px; color: rgb(202, 202, 202);""></i> <ul class=""tag-list""><li class=""tag-item""><a href=""/search/?keyword=%E5%86%9C%E4%B8%9A"" target=""_blank"" class=""label-link"">农业</a></li><li class=""tag-item""><a href=""/search/?keyword=%E6%8A%80%E6%9C%AF"" target=""_blank"" class=""label-link"">技术</a></li><li class=""tag-item""><a href=""/search/?keyword=%E7%89%A9%E8%81%94%E7%BD%91"" target=""_blank"" class=""label-link"">物联网</a></li><li class=""tag-item""><a href=""/search/?keyword=%E5%A4%A7%E6%95%B0%E6%8D%AE"" target=""_blank"" class=""label-link"">大数据</a></li><li class=""tag-item""><a href=""/search/?keyword=%E4%BA%91%E8%AE%A1%E7%AE%97"" target=""_blank"" class=""label-link"">云计算</a></li><li class=""tag-item""><a href=""/search/?keyword=%E7%94%B5%E8%84%91"" target=""_blank"" class=""label-link"">电脑</a></li><li class=""tag-item""><a href=""/search/?keyword=%E4%BA%BA%E5%B7%A5%E6%99%BA%E8%83%BD"" target=""_blank"" class=""label-link"">人工智能</a></li><li class=""tag-item""><a href=""/search/?keyword=%E5%8F%AF%E8%A7%86%E5%8C%96%E6%8A%80%E6%9C%AF"" target=""_blank"" class=""label-link"">可视化技术</a></li><li class=""tag-item""><a href=""/search/?keyword=%E7%8E%AF%E5%A2%83%E6%B1%A1%E6%9F%93"" target=""_blank"" class=""label-link"">环境污染</a></li><li class=""tag-item""><a href=""/search/?keyword=%E5%8E%86%E5%8F%B2"" target=""_blank"" class=""label-link"">历史</a></li></ul></div> <div class=""bui-right""><div class=""repin""><i class=""bui-icon icon-favorite_line"" style=""font-size: 18px; color: rgb(202, 202, 202);""></i><span>收藏</span></div> <div class=""report""><div class=""areport""><i class=""bui-icon icon-report"" style=""font-size: 14px; color: rgb(202, 202, 202);""></i><span>举报</span></div> <div class=""tt-dialog__wrapper"" style=""display: none;""><div class=""tt-dialog tt-dialog--tiny"" style=""top: 15%;""><div class=""tt-dialog__header""><span class=""tt-dialog__title"">举报文章问题</span> <div class=""tt-dialog__headerbtn""><i class=""tt-dialog__close bui-icon icon-close_big""></i></div></div> <!----> <div class=""tt-dialog__footer""><span class=""dialog-footer""><button type=""button"" class=""tt-button tt-button--default""><!----> <!----> <span>取消</span></button> <button type=""button"" class=""tt-button tt-button--primary""><!----> <!----> <span>确认</span></button></span></div></div></div></div></div></div></div>"
,,,2019-3-16,1,2,
,,,2019-3-16,1,2,
